Annee,Obs,Hist-Min,Hist-Max,rcp45-Min,rcp45-Avg,rcp45-Max,rcp85-Min,rcp85-Avg,rcp85-Max
1991,403.275,400.027,498.671,,443.155,,,443.968,
1992,418.047,400.652,499.704,,443.962,,,444.803,
1993,444.836,401.293,500.753,,444.786,,,445.662,
1994,431.424,401.951,501.82,,445.626,,,446.544,
1995,471.339,402.626,502.904,,446.482,,,447.45,
1996,495.232,403.317,504.005,,447.353,,,448.379,
1997,489.287,404.025,505.123,,448.239,,,449.33,
1998,484.675,404.748,506.258,,449.139,,,450.304,
1999,562.061,405.488,507.411,,450.053,,,451.299,
2000,529.231,406.244,508.581,,450.98,,,452.317,
2001,480.893,407.016,509.769,,451.921,,,453.357,
2002,340.012,407.804,510.975,,452.873,,,454.417,
2003,552.272,408.607,512.198,,453.837,,,455.499,
2004,525.318,409.426,513.439,,454.813,,,456.602,
2005,552.108,410.26,514.699,,455.8,,,457.725,
2006,488.828,411.11,515.976,,456.797,,,458.868,
2007,470.141,,,413.356,457.804,509.336,411.974,460.032,517.271
2008,481.878,,,414.113,458.821,510.597,412.854,461.216,518.585
2009,577.786,,,414.874,459.846,511.869,413.748,462.418,519.916
2010,433.414,,,415.639,460.88,513.151,414.658,463.641,521.266
2011,322.339,,,416.408,461.922,514.443,415.582,464.882,522.635
2012,350.964,,,417.18,462.972,515.743,416.52,466.142,524.022
2013,286.065,,,417.955,464.029,517.052,417.473,467.42,525.428
2014,,,,418.733,465.093,518.368,418.44,468.717,526.852
2015,,,,419.513,466.162,519.691,419.421,470.031,528.296
2016,,,,420.296,467.237,521.02,420.417,471.363,529.758
2017,,,,421.081,468.318,522.355,421.426,472.713,531.239
2018,,,,421.868,469.403,523.695,422.449,474.08,532.739
2019,,,,422.656,470.492,525.04,423.486,475.464,534.258
2020,,,,423.445,471.585,526.388,424.536,476.864,535.796
2021,,,,424.235,472.682,527.74,425.599,478.28,537.354
2022,,,,425.026,473.781,529.094,426.676,479.713,538.931
2023,,,,425.818,474.882,530.45,427.766,481.162,540.528
2024,,,,426.61,475.986,531.807,428.869,482.626,542.144
2025,,,,427.401,477.09,533.165,429.985,484.106,543.78
2026,,,,428.193,478.196,534.523,431.114,485.6,545.435
2027,,,,428.983,479.302,535.88,432.255,487.109,547.111
2028,,,,429.773,480.408,537.237,433.409,488.633,548.806
2029,,,,430.562,481.513,538.591,434.575,490.171,550.521
2030,,,,431.349,482.617,539.943,435.754,491.724,552.256
2031,,,,432.135,483.72,541.292,436.944,493.289,554.012
2032,,,,432.919,484.82,542.637,438.147,494.869,555.788
2033,,,,433.7,485.919,543.977,439.362,496.461,557.583
2034,,,,434.479,487.014,545.313,440.588,498.067,559.4
2035,,,,435.256,488.106,546.643,441.826,499.685,561.237
2036,,,,436.029,489.193,547.967,443.076,501.315,563.094
2037,,,,436.8,490.277,549.284,444.337,502.958,564.973
2038,,,,437.566,491.356,550.594,445.609,504.613,566.871
2039,,,,438.329,492.429,551.895,446.892,506.279,568.791
2040,,,,439.088,493.496,553.188,448.187,507.957,570.732
2041,,,,439.843,494.557,554.471,449.492,509.645,572.694
2042,,,,440.593,495.612,555.745,450.808,511.345,574.676
2043,,,,441.339,496.659,557.007,452.135,513.055,576.68
2044,,,,442.079,497.698,558.259,453.472,514.776,578.706
2045,,,,442.814,498.729,559.498,454.82,516.506,580.752
2046,,,,443.544,499.751,560.725,456.178,518.246,582.82
2047,,,,444.267,500.764,561.939,457.546,519.996,584.91
2048,,,,444.985,501.768,563.14,458.925,521.755,587.021
2049,,,,445.696,502.761,564.325,460.313,523.523,589.154
2050,,,,446.4,503.744,565.496,461.711,525.3,591.308
2051,,,,447.098,504.716,566.651,463.118,527.085,593.485
2052,,,,447.788,505.676,567.79,464.535,528.879,595.683
2053,,,,448.471,506.624,568.912,465.962,530.68,597.904
2054,,,,449.146,507.559,570.017,467.398,532.489,600.146
2055,,,,449.813,508.481,571.103,468.843,534.306,602.411
2056,,,,450.472,509.39,572.17,470.297,536.129,604.698
2057,,,,451.123,510.285,573.218,471.76,537.96,607.007
2058,,,,451.765,511.166,574.246,473.232,539.797,609.339
2059,,,,452.398,512.031,575.254,474.712,541.64,611.694
2060,,,,453.021,512.881,576.24,476.201,543.49,614.071
2061,,,,453.635,513.716,577.204,477.698,545.346,616.471
2062,,,,454.239,514.533,578.146,479.204,547.207,618.893
2063,,,,454.834,515.334,579.064,480.718,549.073,621.339
2064,,,,455.417,516.118,579.959,482.24,550.944,623.807
2065,,,,455.991,516.884,580.829,483.769,552.82,626.299
2066,,,,456.553,517.632,581.674,485.307,554.701,628.813
2067,,,,457.104,518.36,582.494,486.852,556.586,631.351
2068,,,,457.644,519.07,583.287,488.405,558.475,633.912
2069,,,,458.173,519.76,584.053,489.965,560.368,636.497
2070,,,,458.689,520.429,584.792,491.533,562.264,639.105
2071,,,,459.193,521.078,585.503,493.107,564.163,641.737
2072,,,,459.685,521.706,586.184,494.689,566.066,644.392
2073,,,,460.164,522.312,586.837,496.278,567.971,647.071
2074,,,,460.63,522.896,587.459,497.873,569.878,649.774
2075,,,,461.083,523.458,588.05,499.475,571.787,652.501
2076,,,,461.523,523.996,588.61,501.084,573.699,655.252
2077,,,,461.948,524.511,589.139,502.699,575.612,658.027
2078,,,,462.36,525.002,589.634,504.32,577.526,660.826
2079,,,,462.758,525.468,590.097,505.948,579.442,663.649
2080,,,,463.14,525.909,590.525,507.581,581.358,666.497
2081,,,,463.509,526.325,590.919,509.221,583.275,669.369
2082,,,,463.862,526.715,591.278,510.866,585.192,672.265
2083,,,,464.199,527.078,591.602,512.517,587.11,675.186
2084,,,,464.522,527.415,591.889,514.173,589.027,678.132
2085,,,,464.828,527.724,592.139,515.835,590.943,681.103
2086,,,,465.118,528.005,592.351,517.503,592.859,684.098
2087,,,,465.392,528.258,592.525,519.175,594.774,687.119
2088,,,,465.649,528.482,592.66,520.853,596.688,690.164
2089,,,,465.89,528.677,592.756,522.535,598.6,693.235
2090,,,,466.113,528.842,592.812,524.222,600.51,696.33
2091,,,,466.319,528.977,592.827,525.914,602.418,699.451
2092,,,,466.507,529.081,592.801,527.61,604.324,702.598
2093,,,,466.677,529.154,592.732,529.311,606.227,705.77
2094,,,,466.829,529.195,592.621,531.016,608.128,708.967
2095,,,,466.962,529.204,592.467,532.726,610.025,712.19
2096,,,,467.077,529.18,592.269,534.439,611.919,715.439
2097,,,,467.173,529.123,592.026,536.156,613.809,718.713
2098,,,,467.249,529.033,591.738,537.878,615.696,722.013
2099,,,,467.306,528.908,591.405,539.602,617.578,725.34
2100,,,,467.344,528.749,591.025,541.331,619.456,728.692
